name,a,diameter,moid
,2.657805071715190,1.77,0.277888
,3.086632252721340,2.246,0.278988
,1.383520635048490,0.776,0.279302
,1.844586909500520,1.348,0.280091
,2.561702829714610,5.683,0.280226
,0.9920572724049950,0.303,0.280668
,3.20135667343184,2.923,0.280755
,1.804257326388780,1.845,0.28239
,1.831076995332520,0.452,0.282779
,1.42771077205558,0.692,0.283429
Camarillo,1.794293946867210,1.537,0.283653
,1.608256779780850,1.699,0.285079
,1.675145362859330,1.084,0.287273
,2.240677049950090,4.626,0.289287
,2.098486208569870,1.233,0.290205
,2.210052246110780,0.921,0.290338
,2.445054655611410,1.847,0.290605
,1.632430659684760,3.737,0.290712
,2.760636421867650,1.820,0.292679
,1.776226114287390,1.567,0.293261
,1.602062433730910,0.836,0.294092
,2.608443096003770,0.195,0.295138
,2.189131386011940,0.453,0.295404
,1.154375778908060,1.531,0.296215
,3.136819634651940,1.129,0.297514
,1.923572821034840,0.658,0.298012
,1.809213745330520,0.948,0.298457
,1.726598501768830,0.277,0.298686
,2.687842114683610,2.677,0.300829
,2.745961969966320,0.867,0.301124
,1.740225716688500,0.685,0.302218
,1.959060232862620,1.687,0.302376
,1.669593742328960,1.794,0.302453
Davidaguilar,2.163450509082000,3.6,0.305411
Lick,1.390451798034,5.57,0.306407
,2.396500134429370,3.57,0.306512
Chelyabinsk,1.706433744237760,4.231,0.307461
,2.01351614742451,1.4,0.307878
,1.4013728105143,0.369,0.310175
,1.532802701973970,2.426,0.310252
,2.265134716493260,1.420,0.310314
,2.334150756167780,0.237,0.311096
,1.950930006846400,1.595,0.31118
,2.6181649964919,0.651,0.311668
,1.110311390640060,0.361,0.31332
,1.57628716679644,1.195,0.314321
,1.679333670032220,1.022,0.315803
,0.9588168413581240,2.055,0.317093
,1.838458671544590,0.476,0.317152
,2.676459006242230,2.123,0.317268
,2.40611125574637,2.510,0.317296
,1.882408052578370,0.642,0.317332
,3.059761312616790,0.994,0.324314
,3.194156682075350,1.849,0.324697
,2.957633930766440,4.8,0.325714
Robwhiteley,1.876806596104630,2.716,0.329569
Aditi,2.580317792752990,1.801,0.33004
,2.753841701416030,12.850,0.331442
,2.776940802093950,0.283,0.331537
,1.910296495087970,0.741,0.331779
Pygmalion,1.820525671739610,3.605,0.332123
,2.607839235960280,0.394,0.332226
,2.206523691542900,1.887,0.332364
,1.194555837812630,1.466,0.333083
Don Quixote,4.258927153708990,19.0,0.333524
,2.237641304184900,0.774,0.333966
,2.375872057825650,0.286,0.335406
,0.8164916853038620,0.919,0.335734
,1.794424390163160,1.306,0.33788
,2.103887388613560,1.784,0.341219
,1.837525608642550,0.780,0.341388
,1.966749267486220,2.102,0.342277
,2.650707732820040,1.237,0.34243
Ganymed,2.664145333304940,37.675,0.343497
,1.56274944927099,0.433,0.34518
,2.688563638163720,2.315,0.345333
,2.21905830230594,0.485,0.347159
,2.100164757172620,2.326,0.348944
,3.084463934660770,2.490,0.349774
,2.414333663985420,3.449,0.350258
Bede,1.774446529976690,4.3,0.351907
,2.327648453334880,1.066,0.354302
,1.569539589899430,0.848,0.354532
,1.710747422330670,1.189,0.354667
,2.346381195475360,1.947,0.355201
,6.839261317510900,0.890,0.355382
,2.349827476024810,0.363,0.356223
,1.738143562579380,1.470,0.362321
,1.816880913102970,1.245,0.363613
,1.546379294984060,0.493,0.36519
,2.618295935075430,0.563,0.369803
,1.827102796519160,0.583,0.369806
,2.431871757444070,2.256,0.370576
Cronkite,2.512920621109670,1.400,0.371291
,1.721261039528750,2.370,0.372307
,1.423733298985270,1.617,0.372763
,2.096387908523250,5.748,0.375548
,1.23469487072075,0.829,0.37596
,2.075782915230320,0.629,0.376908
,3.313503177565440,2.720,0.377156
,2.769985696877750,0.645,0.378931
,2.186354126748820,2.557,0.381043
,2.226261326715530,0.791,0.385621
,2.154247853398500,3.512,0.385963
,2.276864320474910,1.202,0.38621
,1.100119813229700,0.564,0.388219
,2.109497259617930,1.627,0.388944
,4.628758403931180,10.8,0.389937
,2.930407073283470,1.632,0.391758
,2.645928943667470,0.964,0.392763
,1.4478463989565,0.587,0.394495
,1.823997327294170,0.633,0.394994
Erb,2.302570864979090,3.302,0.396696
,1.42167727157559,1.127,0.398737
,2.684206742468930,1.476,0.401884
,3.653284602895800,0.347,0.402368
,3.341837836192970,4.613,0.406061
,1.341501192016790,1.081,0.406711
,1.507501291304110,0.808,0.409699
,1.619447014192300,1.047,0.410706
,2.481520167027130,1.137,0.412577
,1.685360999567740,0.629,0.413783
,1.804758836184440,1.548,0.413882
Brucemurray,1.565445453876590,3.499,0.425231
,1.210061072317200,1.098,0.425797
,3.397261777393250,1.162,0.426021
,2.024665504523040,2.505,0.427076
,1.754814568271620,0.358,0.430292
,1.776656889901310,1.349,0.433381
,2.282794149885600,1.849,0.433564
,2.679815334547390,1.166,0.435246
,2.122919130922410,0.852,0.439648
,2.230484934012440,1.025,0.439756
,1.269954648595220,0.285,0.440034
,2.194821402367170,2.816,0.440214
,2.547265609345450,2.681,0.440551
,2.152440256462840,1.038,0.440622
Thomsen,2.178696467335400,13.61,0.443941
,1.875430077197290,1.802,0.443963
,1.786970919509230,2.038,0.444759
,2.751893516775890,2.460,0.446608
,3.111839712096220,3.2,0.447114
Napier,2.782298073490710,5.59,0.449269
,2.651897298921370,1.649,0.450761
,2.256248491152030,1.504,0.459378
,1.68667494592114,2.269,0.460944
,2.683082366381780,1.026,0.4667
,1.809419563434200,4.664,0.470562
,2.725904129442540,1.104,0.470644
,2.660909426845040,1.158,0.472235
,2.213304354110100,1.156,0.472439
,3.578690163244750,5.6,0.473576
,1.524418542762420,2.286,0.474752
,2.816770471487670,1.349,0.474814
,1.978717297374180,1.034,0.479877
Rudra,1.740408224403450,4.884,0.48455
Karayusuf,1.577897694271930,1.624,0.485293
,2.685015885387370,2.346,0.487457
,1.703344912001340,0.911,0.491337
,3.347668408126250,1.363,0.496733
Eureka,1.523537590547470,1.878,0.49812
,2.286818915618960,3.134,0.498856
,2.158121696759680,1.356,0.501122
,1.903216858000330,2.184,0.502602
,3.058894521901350,2.569,0.507029
Wright,1.709044548587410,6.35,0.510856
,2.1805864573225,2.177,0.511602
,2.064409231034990,0.874,0.516738
,1.798573860236010,2.095,0.518205
,2.254343549380460,1.160,0.522457
,3.070523934789640,0.939,0.522501
,2.196335472222860,1.761,0.52503
,1.982300089805700,1.217,0.528392
,1.861530095284270,1.397,0.530052
,2.524180314637610,1.180,0.530295
,3.320998540854090,2.358,0.531923
,3.575690304562250,1.989,0.532363
,2.169099875298510,0.676,0.533675
,2.113677817425540,1.617,0.537052
,1.635492560164020,1.345,0.54272
,3.156174720769080,5.355,0.547852
,3.06234220125237,3.0,0.549947
,6.581308507738560,1.526,0.55009
,2.625012691891000,2.133,0.552782
,2.391212519862800,1.628,0.553457
,2.211517482735360,1.355,0.554921
,2.575531683401220,2.678,0.554959
,3.16653797613415,1.788,0.556458
,2.625040621461640,2.272,0.557177
,2.442779260675380,1.437,0.557325
,2.323863220509070,3.133,0.563983
,1.906741154425440,1.913,0.565563
,1.936588535852010,1.978,0.566199
,2.365100080978390,1.243,0.566305
,2.310884110905030,1.907,0.566973
Ibarruri,2.188404943009700,4.899,0.568159
,1.979399568249180,1.384,0.569587
,1.825027843798720,2.331,0.570743
,2.252039516243900,2.729,0.573113
,2.73718630695382,1.523,0.57494
,2.299870576055960,2.136,0.577552
,3.079690287305470,2.0,0.579657
,3.147518417392520,0.72,0.580018
,2.374806580160920,1.814,0.580906
,2.293668955617980,3.230,0.582186
,2.742150049309340,5.071,0.582315
Randi,2.394397263344330,3.883,0.582316
,2.170390882502230,2.908,0.582999
Fagnes,2.224960903585820,6.095,0.583741
,2.604633322387340,4.828,0.583842
,2.324306878004740,1.798,0.584723
,2.304406168210990,2.091,0.586366
,2.31051859669656,1.493,0.59057
,3.342630462495830,5.6,0.591207
,2.183417609683200,2.547,0.591295
,2.535567630301120,3.507,0.592538
,3.139302672003830,2.206,0.593415
,2.166794073221320,2.041,0.596239
,2.085203365451750,1.001,0.598577
Kosmaczewski,2.270821069030550,4.114,0.598697
,2.595971637410600,6.020,0.599655
,2.288288598209510,1.442,0.599957
,2.527549354705270,2.191,0.600797
,2.104685991902470,1.528,0.601327
Chetaev,2.206927560266230,2.997,0.602323
,1.830643903046050,1.668,0.603803
,2.675877302738560,1.265,0.604712
,2.622388370776030,1.589,0.605524
,2.284647084683050,2.066,0.605716
,2.580606208397030,1.290,0.606986
,2.438438766181520,0.372,0.608481
Beckman,2.405731813627310,6.968,0.608986
,2.157458066647190,2.659,0.611311
,2.303152851201840,1.795,0.613671
,2.74947675123935,2.407,0.614374
,2.045786435914350,3.266,0.614626
Clifford,2.009533510108440,4.441,0.615049
Sonja,2.227816507999700,7.80,0.61558
,2.638154212058180,4.334,0.615871
,2.446517623663450,2.939,0.616209
Beresford,2.297004412208860,4.125,0.616257
Mount Stromlo,2.322968013718950,3.847,0.616626
,2.299849991611420,1.907,0.616981
,2.331037555753260,2.261,0.617124
,2.198706185823380,2.942,0.61982
James,2.123778426523870,6.367,0.620346
,1.911451760842330,2.163,0.621102
,2.121495203735690,4.462,0.621481
Donnashirley,2.279771705030530,2.600,0.621649
,2.992182329768600,1.778,0.623317
,2.658196365305490,2.964,0.62344
Iliya,2.36655872664253,4.456,0.62374
,2.322223298696590,1.187,0.624575
,2.329643905060810,2.847,0.624764
,2.068849758283210,2.239,0.624925
,2.596580725853140,2.574,0.627258
,2.626262560874470,3.971,0.628923
Stearns,1.883901413031130,4.824,0.629586
,2.333338362974820,2.700,0.631849
,2.543270446437920,1.735,0.633386
,2.314096589087290,2.203,0.633411
,2.411930249718620,1.766,0.633934
Nanking,2.368360411667540,4.639,0.634139
,2.301611055320940,1.957,0.634259
,3.854822700752440,5.6,0.634574
,2.240538342599440,3.962,0.634684
,2.549224297384890,3.832,0.637632
Kawasato,2.441483211710650,4.383,0.639941
,2.458593113950640,2.063,0.640569
Erbisbuhl,2.359287455759180,9.068,0.640756
,2.142737799995960,3.164,0.641164
,2.326772603867700,1.343,0.641909
,3.135342623183700,3.6,0.644398
Ingeborg,2.320185489574530,15.751,0.644475
,2.210498006133610,1.539,0.64455
,2.560470225313100,5.045,0.644664
Furusho,2.635736328720770,9.07,0.645246
,2.686644125134640,1.654,0.645463
,2.292258540625200,3.623,0.64649
,2.640505952797140,1.725,0.646929
,2.708195629640290,1.616,0.647052
,2.356683826665660,1.338,0.647566
,2.16095218190988,2.696,0.648721
,2.659323538593260,3.528,0.649111
,2.313710723490730,2.376,0.649119
,2.862739981098210,5.761,0.649221
,2.38124220128972,2.193,0.649904
Ottijeff,2.342134332583040,3.856,0.649918
,2.417255320095290,2.761,0.649944
,2.262542976954210,1.727,0.650718
Wirt,2.37952984511673,6.66,0.650766
Taurinensis,2.189040287956060,23.09,0.651093
,1.836535628601910,2.500,0.651499
,2.394952798354870,1.078,0.651903
Michalowski,2.294306875513880,4.477,0.65272
,2.61804638693169,2.799,0.652761
,3.047246518253520,2.052,0.653116
,2.227807350519050,1.058,0.653223
,2.373551152987980,2.424,0.653902
,2.190506831375420,4.314,0.654182
McCleese,1.819569397152710,5.68,0.654566
,2.153398747116170,1.387,0.654606
,2.201510607337170,2.637,0.654701
Bareges,2.181754102781750,1.901,0.654957
,2.292586010613910,2.123,0.655086
,2.318319280580550,2.612,0.655208
,2.245809418392920,1.232,0.655286
,2.148664648296180,2.900,0.656346
Alineraynal,2.29385074358945,3.754,0.656758
,1.959434409751090,1.223,0.6568
,2.270737788973830,3.004,0.657186
,2.171241285063490,1.120,0.657425
,2.226334362609330,0.969,0.657707
,2.020209585768150,2.802,0.657744
Agathe,2.201790673086860,9.30,0.657747
Masuo,2.336321854966450,3.874,0.657811
,2.403017945157280,3.024,0.657978
,2.246971132280330,2.439,0.658008
,1.836698727687040,2.171,0.659182
,2.183777201073590,3.867,0.659511
,3.12857139388921,4.344,0.659697
,2.082923861875140,1.099,0.659734
,2.255696464515640,2.960,0.659787
,2.597280654359160,4.414,0.660118
,2.113459517795780,3.271,0.660148
,1.956329826170470,1.628,0.660157
,2.04890798344423,2.072,0.660218
,2.310068184221040,0.984,0.660224
,2.190564476100940,1.916,0.660707
,2.188963157699940,1.572,0.660792
,2.775631184465730,3.281,0.661132
,2.933657161425870,2.349,0.661558
Vanphilos,2.367126308701730,7.023,0.661699
Bida,2.212629467199650,3.085,0.661842
Kiangsu,2.328420798793590,3.791,0.66195
,2.319791771705440,2.222,0.662446
,2.174476133650240,4.706,0.662553
,2.291894286958460,1.702,0.662748
,2.222671589211700,0.974,0.663067
Sofue,2.271533575809970,5.362,0.663109
Russ,2.374100691120840,5.814,0.663529
,2.206281844488340,1.446,0.663876
Kazak,2.169840940427280,3.291,0.663955
Harrington,2.396398505353960,4.029,0.664106
Licandro,2.235804029371050,3.049,0.664247
,2.358849812441760,2.673,0.664923
,2.332191033347430,1.957,0.665012
,2.316659389131410,2.179,0.665114
,2.359305371094610,1.808,0.665285
,2.381614389969150,0.852,0.665341
,2.298453748574230,3.074,0.665412
,2.770664549812650,2.125,0.665424
Walter Adams,2.191923933787470,3.449,0.665471
,2.354090413799520,1.866,0.665584
,2.370994656334940,2.989,0.665725
,2.408964099330200,0.976,0.666064
,2.431753591632590,2.602,0.666368
,1.935795698040530,1.429,0.666478
,2.168848817322870,0.984,0.666521
Isogai,2.252731691730750,4.339,0.666553
,2.416990511777520,1.279,0.66656
Rutberg,2.193755327737010,3.720,0.666635
,2.175060915436660,0.968,0.666835
,2.444991884271540,1.150,0.666952
,3.113703558596960,2.038,0.667078
Tholen,2.373237829154520,4.023,0.667122
,1.890632556501150,1.363,0.667229
Javiergorosabel,2.292617026477100,6.455,0.667253
Shoemaker,1.799653299304110,3.217,0.667546
,2.230910129075530,2.426,0.668142
,2.461157520568070,3.742,0.668208
,2.244058332573090,1.681,0.66829
,2.395868120140820,1.174,0.668505
,3.062387840855950,2.124,0.668512
,2.310769276151130,4.589,0.668562
,2.217560748577280,2.752,0.668613
,2.128009793450930,2.546,0.668616
,2.378161882836870,1.847,0.668643
,2.291980321352400,2.305,0.668751
Tracybecker,1.917840133936170,4.600,0.668772
,2.373876616228650,2.237,0.668788
,2.213829810101680,1.248,0.669025
,2.232090577195480,1.242,0.669156
Misterrogers,2.343693110742700,6.333,0.669212
,2.233893623778400,2.258,0.669236
,2.305639059055040,1.671,0.669329
,2.34318096346722,2.522,0.669542
,2.292901899337990,3.058,0.669659
,2.375113722124180,0.859,0.669721
,2.600852744870420,3.683,0.669932
,2.40625277464734,2.325,0.670068
,2.229636436212970,1.203,0.67028
,2.161703356734670,2.764,0.670289
,2.420885324244230,1.592,0.670451
Hamadori,2.412888353660070,3.067,0.670544
,2.309952049798670,3.121,0.670838
,2.327021560065630,1.223,0.670893
,2.199639726960800,0.903,0.670901
,2.339858068826600,5.351,0.671028
,2.209775915920530,0.894,0.671044
,2.259422265502620,2.374,0.671087
,2.413430947769840,1.735,0.671507
,2.431440324327530,2.456,0.671872
,2.321712070395050,1.876,0.672167
Ward,2.188487065008590,4.903,0.672216
,2.285088477937690,1.046,0.672556
,2.775537508507000,2.352,0.672605
Lemaitre,2.392849036104110,7.949,0.672667
,2.27966167271312,3.051,0.672704
,2.448210697841360,1.118,0.672973
,2.117586372371990,2.605,0.673102
,2.209069454262570,1.811,0.673173
,2.438578753777980,1.349,0.673211
,2.323433239889180,1.975,0.673588
,2.442187219247870,1.161,0.673861
,2.277596513476860,2.121,0.673903
Taliajacobi,2.362414220792580,1.905,0.674119
,2.644023556285720,1.684,0.674167
,2.342565720151880,2.475,0.674272
,2.554113497443440,2.181,0.674424
,2.247999968990380,2.853,0.674479
,2.192276889723470,3.162,0.674704
,2.146697050305390,2.055,0.674715
,2.296159208030940,1.471,0.67489
,2.147805768226130,1.823,0.674974
,2.270022859100480,1.397,0.675151
,2.341816578871820,3.379,0.675223
,2.213032497071930,1.008,0.675377
,2.282486961038390,3.750,0.675384
,2.216667346676120,2.186,0.675894
,1.818063502931880,1.704,0.675939
,1.943404362414210,1.855,0.675961
,2.453093333173300,1.126,0.676028
Asahina,2.400526868912260,5.681,0.676054
,1.924921014150780,1.310,0.676205
,2.43542500314648,1.094,0.676206
,2.446170549403920,1.274,0.676251
Schirra,2.386757228111270,4.781,0.676273
,2.340924174659370,1.111,0.676286
,2.044816485419950,2.156,0.676327
Llull,2.140926584968660,3.688,0.676367
Ocllo,2.594979365891900,24.741,0.676416
,2.306492263023520,1.636,0.676418
,2.225514889866250,2.784,0.676651
,3.141288080077940,2.043,0.676759
,2.370935847592790,6.544,0.676781
,2.553015421296870,2.644,0.676785
Mozartia,2.292879550140800,7.919,0.676895
,2.182247246011340,4.358,0.676898
,2.442699513966110,1.038,0.676932
,2.441525805117740,1.147,0.677082
Glendahill,2.263533931976390,2.855,0.67726
,2.263314292612410,3.145,0.677262
,2.660309369629420,1.293,0.677459
,2.562230000248780,2.657,0.677639
,2.567624047165030,3.066,0.677689
,2.359008511735240,2.965,0.677835
Strakonice,2.212040798410170,2.907,0.677942
,2.433181211518290,1.428,0.678157
,2.221845039955110,2.852,0.678201
Tyutchev,2.216228940714170,2.371,0.678328
,2.162324743829600,2.600,0.678363
,2.252219250697920,2.597,0.678411
,2.382083772020240,3.473,0.678436
,2.5749288745679,1.356,0.67848
,2.152348200758330,2.481,0.678646
Usui,2.259138008085130,2.535,0.678703
,2.699712497245240,1.414,0.678765
,2.265622451085720,1.370,0.678784
,1.94537963161029,2.026,0.678925
,2.205507275227940,4.061,0.678927
Fujimimachi,2.175951893430760,4.141,0.679085
,2.354017053206830,2.718,0.679375
,2.97548012506555,3.361,0.679377
Hiltner,2.153539339567070,2.263,0.679399
,2.3830991495501,1.069,0.679407
,2.255078420293300,5.076,0.679416
,2.280015788306990,3.873,0.679524
,2.210629421450100,2.681,0.679671
,2.12694291661303,2.031,0.679722
,2.265262944586010,2.220,0.679866
,2.040433078174020,3.431,0.680038
,2.155043201630720,4.488,0.680195
,2.267664564202730,2.619,0.680354
Herero,2.249852706528580,4.657,0.680363
,2.418873623071990,3.596,0.680454
,2.597419287839830,2.180,0.68072
,2.335010036392570,1.780,0.680818
,2.323935342007630,1.566,0.680914
Nancita,2.366624812254270,9.636,0.681142
,2.185882567851390,3.613,0.681271
,2.252358866075060,2.605,0.681332
,2.283268899736070,2.073,0.681343
,2.286692525525330,2.735,0.681378
,2.291243258918800,2.708,0.681465
,2.142883029679510,2.247,0.681573
,2.304767769389730,3.604,0.681622
,2.415742453313150,4.151,0.681695
Jaroslawa,2.218330890859310,12.306,0.681893
Fredclifford,1.973991341712560,2.449,0.68191
Alexandripatov,2.282834385377020,2.061,0.681951
,2.210128211676880,3.653,0.681979
,2.185765129754180,1.084,0.681992
,2.442168440348200,2.053,0.682193
,2.678665837401410,2.866,0.682305
,2.229221423243360,2.635,0.682306
Storeria,2.364559152366110,10.614,0.682309
,2.179437491384640,1.804,0.682403
,2.224133366709000,2.281,0.682571
,2.180047265608280,1.275,0.68276
,2.565465020889230,2.769,0.682802
,2.464054532860710,1.049,0.682885
,2.260341757312320,1.807,0.68302
,1.895033495066930,1.301,0.683099
,2.357621935706860,2.707,0.683107
,2.172607928694690,1.282,0.683138
,2.003609007938410,1.885,0.683164
,2.324841385544540,9.953,0.683167
